#  ID	"RA	"	DEC	MAG_F160W	MAGERR_F160W	FWHM	STELLARITY	ELLIPTICITY	THETA	Z_BPZ	ZMIN_BPZ	ZMAX_BPZ	ODDS_BPZ	CHISQ2_BPZ	STAR	WEIGHT	NRS_F110W	NRS_F140X	NRS_CLEAR	REFERENCE
4902	53.12269144	-27.78861482	28.642	0.653	8.93	0.03	0.143	18	1.77	1.44	3.04	0.3	2.036	0	4	28.703	-99	28.642	TRUE
33821	53.14853165	-27.79689861	22.809	0.002	84.68	0.03	0.339	19.1	1.77	1.64	1.88	0.996	0.564	0	4	22.985	22.671	22.809	TRUE
2368	53.13953476	-27.80481189	29.161	0.731	6.48	0.02	0.225	-26.7	1.77	0.49	3.44	0.176	1.685	0	4	29.667	-99	29.161	TRUE
6459	53.15606677	-27.75815622	27.549	0.171	7.61	0.01	0.084	86.9	1.77	1.56	2.13	0.676	1.078	0	4	28.307	-99	27.549	TRUE
1946	53.17060599	-27.80732735	29.309	0.574	5.73	0	0.075	-47.3	1.77	0.97	3.03	0.274	0.579	0	4	29.755	-99	29.309	TRUE
3317	53.16100372	-27.79939397	27.246	0.06	25.26	0	0.451	-67.6	1.77	1.58	2.01	0.881	1.034	0	4	27.68	27.167	27.246	TRUE
3597	53.17273969	-27.79833318	29.079	0.308	9.06	0	0.2	-2.6	1.77	1.12	3.14	0.269	0.444	0	4	29.435	28.653	29.079	TRUE
3739	53.12899473	-27.79767492	27.427	0.367	13.03	0	0.471	-41.8	1.77	0.53	2.76	0.294	2.043	0	4	27.824	-99	27.427	TRUE
5594	53.14793796	-27.7918171	29.713	0.336	11.27	0	0.285	50.3	1.77	1.6	2.72	0.384	0.785	0	4	29.138	29.066	29.713	TRUE
8263	53.14925149	-27.77714233	27.765	0.072	18.44	0	0.3	-55.2	1.77	1.48	2.12	0.674	0.709	0	4	28.552	27.767	27.765	TRUE
9387	53.15744249	-27.7744678	27.394	0.049	22.72	0	0.456	-16.8	1.77	1.62	2.02	0.906	1.31	0	4	27.903	27.464	27.394	TRUE
3631	53.16605174	-27.79805665	27.627	0.048	8.08	0.01	0.121	-6.9	1.768	1.58	1.95	0.936	0.907	0	4	28.196	27.717	27.627	TRUE
2336	53.15445605	-27.80403106	23.597	0.004	7.23	0.03	0.167	-54	1.767	1.64	1.89	0.994	0.061	0	4	24.478	23.778	23.597	TRUE
20455	53.17063935	-27.81577781	24.936	0.025	5.3	0.03	0.05	-7.7	1.765	1.63	1.88	0.996	0.888	0	4	25.149	-99	24.936	TRUE
22430	53.195224	-27.78716464	25.26	0.033	6.87	0.03	0.39	45.7	1.765	1.63	1.89	0.994	1.485	0	4	25.701	-99	25.26	TRUE
7322	53.15882519	-27.76179921	26.414	0.018	8.7	0.01	0.226	-38.3	1.764	1.63	1.89	0.995	0.781	0	4	27.01	26.505	26.414	TRUE
4718	53.14919426	-27.78785233	25.422	0.011	42.58	0	0.448	-32.8	1.764	1.64	1.88	0.996	0.374	0	4	26.262	25.457	25.422	TRUE
3711	53.13812286	-27.79743233	25.381	0.052	13.29	0.03	0.575	-50.6	1.763	1.63	1.89	0.993	1.044	0	4	25.798	-99	25.381	TRUE
9728	53.16415999	-27.77777294	26.258	0.018	14.06	0	0.288	19.9	1.763	1.63	1.88	0.994	0.3	0	4	27.009	26.321	26.258	TRUE
7659	53.15307073	-27.76299685	26.261	0.045	7.01	0.02	0.207	-31.2	1.762	1.63	1.89	0.99	0.745	0	4	26.786	26.162	26.261	TRUE
1883	53.15498127	-27.80718403	26.047	0.086	14.32	0.03	0.494	-89.2	1.761	1.63	1.88	0.992	1.833	0	4	26.174	-99	26.047	TRUE
4690	53.15402731	-27.78769856	25.169	0.009	33.52	0.03	0.311	-36.2	1.761	1.63	1.88	0.995	0.571	0	4	25.332	24.987	25.169	TRUE
20485	53.17119876	-27.81541157	99	28.976	3.16	0.96	0.272	-0.6	1.76	1.49	2.61	0.373	0.335	0	4	29.317	-99	99	TRUE
4897	53.20196445	-27.78606238	99	29.378	3.95	0.85	0.099	58.4	1.76	1.54	2.28	0.572	2.229	0	4	29.817	-99	99	TRUE
1217	53.15327068	-27.81315279	29.28	0.747	2.8	0.8	0.196	-31.1	1.76	0.78	3.24	0.236	1.266	0	4	29.59	-99	29.28	TRUE
7218	53.18775324	-27.78258516	99	28.628	3.88	0.76	0.137	-11.1	1.76	0.95	3.28	0.207	2.183	0	4	99	-99	99	TRUE
20135	53.16645028	-27.82372899	27.94	0.379	4.1	0.67	0.069	45.7	1.76	1.56	2.49	0.423	1.339	0	4	28.462	-99	27.94	TRUE
8430	53.13718993	-27.77604961	99	28.946	5.06	0.62	0.14	-15	1.76	0.87	2.94	0.271	0.887	0	4	28.799	-99	99	TRUE
1251	53.15820931	-27.81280865	99	28.996	5.92	0.55	0.353	5.8	1.76	1.06	2.86	0.271	0.609	0	4	99	-99	99	TRUE
9837	53.13731836	-27.77869035	99	28.88	5.67	0.27	0.442	5.5	1.76	0.62	3	0.199	0.489	0	4	28.858	-99	99	TRUE
23273	53.18633896	-27.79410909	27.596	0.233	4.14	0.24	0.134	-13.9	1.76	1.62	2.15	0.699	5.088	0	4	27.66	-99	27.596	TRUE
22899	53.19874067	-27.79100347	27.288	0.215	5.69	0.13	0.198	40.5	1.76	1.56	2.19	0.592	4.767	0	4	28.033	-99	27.288	TRUE
3505	53.1523622	-27.79875646	29.442	0.268	6.41	0.12	0.16	53.8	1.76	0.85	3.1	0.256	0.317	0	4	29.988	29.789	29.442	TRUE
7146	53.16590387	-27.76038443	99	28.942	6.46	0.07	0.328	-64.1	1.76	1.29	2.87	0.325	0.817	0	4	28.818	-99	99	TRUE
6123	53.12436248	-27.79400056	99	28.926	7.59	0.03	0.289	-27.5	1.76	1.17	2.99	0.256	0.533	0	4	28.84	-99	99	TRUE
22726	53.20244994	-27.7897488	26.891	0.268	9.22	0.03	0.669	-10.5	1.76	1.44	2.27	0.505	2.013	0	4	27.237	-99	26.891	TRUE
103	53.16078662	-27.82725777	27.649	0.254	7.07	0.01	0.122	27.3	1.76	1.51	2.18	0.7	2.055	0	4	28.031	-99	27.649	TRUE
1046	53.16521342	-27.81500875	27.127	0.147	5.42	0.01	0.19	31.6	1.76	1.44	2.04	0.685	0.782	0	4	27.692	-99	27.127	TRUE
2420	53.15276909	-27.80425725	28.012	0.349	14.75	0.01	0.217	-48.4	1.76	1.63	2.62	0.597	2.199	0	4	27.23	-99	28.012	TRUE
2686	53.18268544	-27.8028802	27.603	0.216	6.99	0.01	0.155	65.9	1.76	1.55	2.17	0.662	2.216	0	4	27.712	-99	27.603	TRUE
130	53.16205424	-27.82670265	28.413	0.499	9	0	0.143	58.8	1.76	1.1	3.06	0.261	0.171	0	4	28.652	-99	28.413	TRUE
1213	53.15609862	-27.81323417	28.852	0.584	5.22	0	0.233	-11.3	1.76	1.01	3.02	0.304	2.11	0	4	29.205	-99	28.852	TRUE
4014	53.1945727	-27.79644141	28.488	0.436	9.76	0	0.421	34.8	1.76	1.22	2.66	0.363	1.249	0	4	28.788	-99	28.488	TRUE
4627	53.13842019	-27.78729302	28.196	0.107	17.48	0	0.409	34.3	1.76	1.57	2.43	0.626	0.659	0	4	28.381	28.155	28.196	TRUE
6302	53.17998173	-27.79479434	27.119	0.171	8.86	0	0.189	-26.9	1.76	1.57	2.09	0.768	2.096	0	4	27.635	-99	27.119	TRUE
6626	53.15710309	-27.75890092	27.722	0.116	16.47	0	0.389	-31.6	1.76	1.49	2.13	0.671	0.327	0	4	28.129	27.793	27.722	TRUE
7458	53.15465827	-27.78128648	28.243	0.163	10.59	0	0.338	64.6	1.76	1.5	2.79	0.451	1.746	0	4	28.344	28.382	28.243	TRUE
7921	53.13912985	-27.77924447	28.781	0.204	5.74	0	0.094	77	1.76	1.42	2.25	0.587	0.702	0	4	29.127	28.528	28.781	TRUE
8050	53.1695348	-27.76517846	28.508	0.117	11.25	0	0.209	-88.6	1.76	1.54	2.17	0.661	0.949	0	4	29.339	28.267	28.508	TRUE
2058	53.1732168	-27.80615186	24.506	0.023	17.97	0.03	0.458	-31.5	1.759	1.63	1.88	0.994	0.844	0	4	24.913	-99	24.506	TRUE
511	53.170669	-27.82024294	25.075	0.033	9.88	0.03	0.26	19.9	1.758	1.62	1.88	0.989	1.553	0	4	25.512	-99	25.075	TRUE
537	53.15123264	-27.81975441	24.993	0.038	13.88	0.03	0.109	-25	1.758	1.62	1.88	0.993	3.122	0	4	25.343	-99	24.993	TRUE
3296	53.1871502	-27.79949369	25.645	0.047	19.09	0.03	0.565	62.6	1.758	1.62	1.88	0.992	1.899	0	4	26.009	-99	25.645	TRUE
21390	53.14972797	-27.80118543	23.52	0.006	10.91	0.03	0.452	6.8	1.758	1.63	1.88	0.995	0.094	0	4	24.36	23.623	23.52	TRUE
4472	53.14894054	-27.78652528	27.108	0.03	4.65	0.02	0.182	-49.9	1.758	1.63	1.88	0.994	0.986	0	4	27.601	26.995	27.108	TRUE
8257	53.16446711	-27.76644112	28.338	0.079	15.29	0	0.133	23.1	1.758	1.51	2.02	0.834	2.159	0	4	29.061	28.611	28.338	TRUE
1796	53.15582309	-27.80761849	25.593	0.065	28.23	0	0.645	70.7	1.757	1.62	1.88	0.99	3.602	0	4	25.893	-99	25.593	TRUE
20112	53.1669483	-27.8240631	25.186	0.048	21.28	0.03	0.656	46.3	1.756	1.62	1.88	0.992	2.573	0	4	25.509	-99	25.186	TRUE
4881	53.18315665	-27.78855212	27.052	0.15	12.36	0	0.488	-64.4	1.756	1.52	2.04	0.815	0.88	0	4	27.377	-99	27.052	TRUE
4057	53.19935338	-27.79560968	24.147	0.016	4.71	0.03	0.273	30.5	1.755	1.62	1.88	0.993	0.449	0	4	24.62	-99	24.147	TRUE
9656	53.14545431	-27.77716354	26.471	0.026	9.82	0.02	0.506	82.6	1.754	1.62	1.87	0.995	1.352	0	4	26.91	26.397	26.471	TRUE
21453	53.1798297	-27.80055311	25.697	0.082	12.15	0.01	0.448	68.5	1.754	1.57	1.97	0.924	2.637	0	4	26.285	-99	25.697	TRUE
2931	53.16995712	-27.80126726	26.322	0.045	11.67	0.03	0.417	26.8	1.753	1.62	1.87	0.993	1.172	0	4	26.399	26.008	26.322	TRUE
7419	53.15200858	-27.78178905	24.807	0.005	16.67	0.03	0.424	-52.1	1.753	1.62	1.87	0.995	0.061	0	4	25.322	24.83	24.807	TRUE
4012	53.1494993	-27.79630165	27.851	0.058	8.62	0.01	0.126	84.5	1.753	1.6	1.88	0.986	0.76	0	4	28.055	27.694	27.851	TRUE
4793	53.15456102	-27.78812999	27.115	0.037	25.44	0	0.024	28.9	1.753	1.62	1.88	0.992	0.966	0	4	27.363	26.954	27.115	TRUE
4140	53.16748486	-27.79519167	23.666	0.003	17.72	0.03	0.348	16.7	1.752	1.62	1.87	0.995	0.209	0	4	24.021	23.658	23.666	TRUE
1102	53.18097686	-27.81425855	27.45	0.183	3	0.23	0.059	-70	1.751	1.56	2.04	0.893	0.057	0	4	27.446	-99	27.45	TRUE
4952	53.12670094	-27.78890024	25.731	0.06	11.33	0.03	0.467	75.7	1.751	1.6	1.88	0.984	1.842	0	4	26.154	-99	25.731	TRUE
5338	53.14731778	-27.79076253	25.856	0.012	5	0.03	0.102	55.1	1.751	1.63	1.87	0.996	1.055	0	4	26.157	25.762	25.856	TRUE
21680	53.14813994	-27.79843565	26.212	0.018	9.1	0.02	0.2	-38.6	1.751	1.61	1.88	0.99	0.343	0	4	26.891	26.313	26.212	TRUE
3425	53.18349944	-27.79913293	99	29.066	4.12	0.81	0.035	2	1.75	0.95	2.74	0.275	0.462	0	4	99	-99	99	TRUE
2998	53.19012063	-27.80124946	28.761	0.446	3.05	0.76	0.123	-63.3	1.75	1.57	2.51	0.55	1.674	0	4	29.089	-99	28.761	TRUE
21227	53.19203612	-27.8035777	28.206	0.702	6.17	0.76	0.501	88.9	1.75	0.56	2.69	0.252	0.523	0	4	28	-99	28.206	TRUE
3767	53.12993878	-27.79762894	99	28.821	5.65	0.74	0.242	-52.9	1.75	0.67	3.24	0.187	0.401	0	4	99	-99	99	TRUE
24940	53.13506397	-27.77666739	29.231	0.692	3.23	0.67	0.019	-68.5	1.75	1.59	2.38	0.649	0.929	0	4	28.802	-99	29.231	TRUE
10666	53.19060556	-27.79455182	28.783	0.51	5.02	0.46	0.141	1.9	1.75	1.23	2.68	0.328	1.001	0	4	29.796	-99	28.783	TRUE
21150	53.18402199	-27.80448751	28.173	0.338	3.8	0.46	0.067	65.3	1.75	1.49	2.56	0.598	1.483	0	4	28.237	-99	28.173	TRUE
10620	53.14842657	-27.79095459	29.687	0.328	4.68	0.3	0.215	-12.9	1.75	0.64	3.28	0.198	0.45	0	4	30.128	29.735	29.687	TRUE
954	53.16258316	-27.81598349	99	29.382	4.68	0.19	0.076	-37.2	1.75	1.56	2.21	0.544	3.272	0	4	29.366	-99	99	TRUE
2140	53.14591566	-27.80611726	99	29.227	4.95	0.18	0.224	48.1	1.75	1.48	2.85	0.294	0.931	0	4	28.756	-99	99	TRUE
22840	53.19943207	-27.79055198	28.719	0.589	7.7	0.1	0.33	-55.3	1.75	1.55	2.41	0.579	1.984	0	4	28.755	-99	28.719	TRUE
984	53.17636131	-27.81574011	99	29.145	6.6	0.08	0.225	75	1.75	0.67	3.22	0.2	0.281	0	4	29.592	-99	99	TRUE
20702	53.16239139	-27.81097942	28.191	0.62	7.65	0.08	0.574	-56.7	1.75	1.58	3.01	0.34	0.711	0	4	28.532	-99	28.191	TRUE
5951	53.12494742	-27.79331742	99	29.193	5.58	0.07	0.205	-66.8	1.75	0.88	3.08	0.262	1.236	0	4	29.117	-99	99	TRUE
5343	53.17819444	-27.79076884	25.779	0.014	6.69	0.03	0.153	-74.8	1.75	1.62	1.87	0.995	0.508	0	4	26.206	25.736	25.779	TRUE
7520	53.19296094	-27.78119909	27.451	0.186	7.25	0.02	0.21	37.2	1.75	1.55	2.08	0.773	1.061	0	4	27.897	-99	27.451	TRUE
8541	53.15019747	-27.76809703	29.797	0.33	7.91	0.02	0.306	80.9	1.75	1.07	2.8	0.314	2.661	0	4	30.908	29.757	29.797	TRUE
365	53.16215489	-27.82255088	99	29.406	7.62	0.01	0.193	9.1	1.75	1.53	2.63	0.382	1.693	0	4	29.826	-99	99	TRUE
2094	53.18561015	-27.80638673	99	29.569	6.49	0.01	0.132	46.2	1.75	1.44	2.27	0.509	4.37	0	4	29.389	-99	99	TRUE
3418	53.1423348	-27.79907529	27.753	0.299	7.05	0.01	0.305	55.5	1.75	1.55	2.29	0.567	1.103	0	4	27.942	-99	27.753	TRUE
4213	53.12464436	-27.79566307	27.142	0.162	6.08	0.01	0.075	-62.6	1.75	1.51	2.13	0.71	0.8	0	4	27.687	-99	27.142	TRUE
6476	53.12417517	-27.79548546	28.252	0.491	8.76	0.01	0.179	25.8	1.75	1.57	2.74	0.57	1.125	0	4	27.65	-99	28.252	TRUE
9848	53.1802886	-27.7780021	29.054	0.174	9.68	0.01	0.148	-33.3	1.75	1.38	2.23	0.553	1.139	0	4	29.549	28.97	29.054	TRUE
23559	53.15852634	-27.78344833	27.688	0.05	5.17	0.01	0.047	-7.1	1.75	1.61	1.88	0.99	1.773	0	4	28.065	27.489	27.688	TRUE
679	53.16669405	-27.81825006	26.945	0.23	24.26	0	0.14	87.3	1.75	1.52	2.52	0.432	0.82	0	4	27.445	-99	26.945	TRUE
1141	53.14855649	-27.81390743	28.253	0.472	9.71	0	0.209	12.8	1.75	0.95	2.69	0.345	0.85	0	4	29.102	-99	28.253	TRUE
1264	53.15393319	-27.81270971	99	28.586	8.55	0	0.63	27.6	1.75	0.72	3.1	0.229	1.161	0	4	99	-99	99	TRUE
1301	53.18408859	-27.81208053	27.037	0.164	15.91	0	0.094	-37.3	1.75	1.56	2.18	0.559	0.832	0	4	27.327	-99	27.037	TRUE
1444	53.17465044	-27.81086653	28.508	0.369	8.54	0	0.119	63.2	1.75	1.45	2.78	0.419	0.619	0	4	28.927	-99	28.508	TRUE
2554	53.15562375	-27.8034222	28.248	0.101	20.95	0	0.546	-76.6	1.75	1.56	2.51	0.75	1.815	0	4	28.36	28.101	28.248	TRUE
3952	53.19940292	-27.79645643	26.877	0.175	16.79	0	0.355	74.9	1.75	1.5	2.13	0.622	2.18	0	4	27.026	-99	26.877	TRUE
3970	53.19247452	-27.79646265	27.623	0.247	13.34	0	0.315	-39.9	1.75	1.53	2.43	0.69	0.68	0	4	27.665	-99	27.623	TRUE
4846	53.16002135	-27.78834663	28.666	0.138	13.8	0	0.565	-30.2	1.75	1.44	2.18	0.648	0.708	0	4	29.23	28.522	28.666	TRUE
5101	53.16168994	-27.78949039	28.463	0.131	12.98	0	0.284	-46.8	1.75	1.45	2.3	0.651	1.376	0	4	28.718	28.09	28.463	TRUE
5603	53.15043223	-27.7918577	28.656	0.155	8.87	0	0.16	-62.5	1.75	1.59	2.55	0.563	2.574	0	4	28.758	28.102	28.656	TRUE
7014	53.17638533	-27.78387287	28.517	0.103	16.71	0	0.088	22.4	1.75	1.57	2.45	0.482	0.933	0	4	29.091	28.465	28.517	TRUE
8578	53.15235505	-27.77059162	28.711	0.089	24.79	0	0.616	40.7	1.75	1.04	3.02	0.579	0.644	0	4	29.179	28.585	28.711	TRUE
8732	53.18111904	-27.7705221	26.979	0.167	22.4	0	0.524	20.4	1.75	1.58	2.05	0.845	2.106	0	4	27.512	-99	26.979	TRUE
24543	53.1559128	-27.76943443	28.708	0.122	10.81	0	0.329	-75.1	1.75	1.48	2.13	0.704	1.738	0	4	29.244	28.674	28.708	TRUE
7640	53.15565058	-27.77927192	21.901	0.001	66.04	0.03	0.398	62.8	1.749	1.62	1.87	0.993	0.132	0	4	22.601	22.029	21.901	TRUE
20759	53.15494585	-27.80939389	22.238	0.005	44.22	0.03	0.494	-27	1.749	1.62	1.87	0.995	0.034	0	4	22.97	-99	22.238	TRUE
10391	53.13171383	-27.7855612	23.831	0.014	8.05	0.03	0.211	3.9	1.748	1.62	1.87	0.995	0.278	0	4	24.731	-99	23.831	TRUE
1420	53.14151142	-27.81106664	26.588	0.099	6.44	0.02	0.182	-1.3	1.748	1.55	1.95	0.918	2.309	0	4	26.908	-99	26.588	TRUE
778	53.16006597	-27.81747039	26.764	0.134	17.99	0	0.535	14.1	1.748	1.5	2.01	0.815	0.408	0	4	27.242	-99	26.764	TRUE
7012	53.17208794	-27.78381566	25.877	0.015	15.04	0	0.151	-4.3	1.748	1.62	1.86	0.995	0.905	0	4	26.205	25.77	25.877	TRUE
8504	53.15679535	-27.77568632	27.314	0.041	20.79	0	0.35	-12.5	1.748	1.58	1.88	0.975	0.611	0	4	27.634	27.304	27.314	TRUE
4575	53.15417664	-27.78704143	25.689	0.012	10.57	0.03	0.193	-5.8	1.747	1.62	1.86	0.995	0.473	0	4	25.975	25.599	25.689	TRUE
9523	53.18336257	-27.77614316	24.433	0.004	22.91	0.03	0.477	-5.2	1.747	1.62	1.86	0.996	0.67	0	4	24.862	24.38	24.433	TRUE
24345	53.15958166	-27.77457266	24.693	0.005	15.16	0.03	0.529	-49	1.747	1.62	1.86	0.995	0.68	0	4	25.221	24.708	24.693	TRUE
4727	53.15087313	-27.78781442	28.078	0.093	14.78	0	0.293	-61.9	1.747	1.53	1.99	0.876	1.608	0	4	28.363	27.816	28.078	TRUE
10304	53.12703435	-27.78446488	25.223	0.039	10.78	0.03	0.19	28.4	1.746	1.61	1.87	0.992	0.65	0	4	25.465	-99	25.223	TRUE
20219	53.16491721	-27.82023021	24.143	0.02	24.89	0.03	0.609	67.3	1.746	1.61	1.87	0.992	0.525	0	4	24.591	-99	24.143	TRUE
24135	53.15939795	-27.77689836	27.201	0.037	12.36	0.02	0.526	-85.2	1.746	1.61	1.87	0.993	1.313	0	4	27.323	26.925	27.201	TRUE
4566	53.17935763	-27.78709663	27.497	0.039	3.6	0.15	0.171	-25.4	1.745	1.62	1.86	0.993	5.072	0	4	27.743	27.151	27.497	TRUE
194	53.16713816	-27.82447064	23.117	0.011	48.84	0.03	0.401	34.9	1.745	1.61	1.87	0.993	0.535	0	4	23.761	-99	23.117	TRUE
2149	53.15821871	-27.80572437	26.785	0.033	13.24	0.03	0.26	78.8	1.745	1.62	1.86	0.994	1.939	0	4	26.698	26.33	26.785	TRUE
32378	53.17076944	-27.80469963	22.953	0.009	55.08	0.03	0.176	35.9	1.745	1.62	1.86	0.994	0.302	0	4	23.259	-99	22.953	TRUE
7016	53.14730244	-27.78390754	27.632	0.047	9.94	0	0.127	62.6	1.745	1.58	1.89	0.964	0.229	0	4	28.212	27.661	27.632	TRUE
4708	53.19041173	-27.78766898	26.774	0.115	10.8	0	0.372	43.5	1.744	1.43	2.06	0.667	0.748	0	4	27.388	-99	26.774	TRUE
22330	53.14066065	-27.78635183	27.943	0.079	10.1	0	0.468	-37.2	1.744	1.59	1.88	0.978	2.623	0	4	28.207	27.649	27.943	TRUE
24450	53.15139216	-27.77385878	26.988	0.027	8.38	0	0.171	1.6	1.744	1.6	1.87	0.988	0.601	0	4	27.53	27.081	26.988	TRUE
40453	53.13974587	-27.77793411	27.122	0.076	23.27	0.03	0.7	-30.2	1.742	1.6	1.87	0.988	1.308	0	4	27.114	26.891	27.122	TRUE
25419	53.17354463	-27.78888106	28.372	0.052	17.54	0	0.389	-45.9	1.742	1.59	1.87	0.985	0.77	0	4	28.697	28.211	28.372	TRUE
6280	53.14860856	-27.79470949	26.401	0.019	8.26	0.03	0.122	-2.6	1.741	1.6	1.86	0.991	0.589	0	4	26.591	26.304	26.401	TRUE
6505	53.20231083	-27.7854321	22.27	0.004	5.32	0.03	0.18	-42.3	1.741	1.62	1.85	0.996	0.264	0	4	23.687	-99	22.27	TRUE
10084	53.17539796	-27.78065559	25.898	0.016	18.85	0	0.335	-24.3	1.741	1.61	1.86	0.992	1.262	0	4	26.389	25.928	25.898	TRUE
10552	53.1212873	-27.78889073	99	29.397	4.67	0.49	0.127	54.3	1.74	1.47	2.98	0.303	1.969	0	4	28.897	-99	99	TRUE
5902	53.12528193	-27.79314761	99	29.138	3.73	0.46	0.244	-65.3	1.74	1.11	2.97	0.268	0.896	0	4	99	-99	99	TRUE
7481	53.18819952	-27.78129379	28.865	0.434	6.24	0.46	0.484	-4.3	1.74	0.78	3.08	0.253	0.135	0	4	29.111	28.59	28.865	TRUE
6766	53.16026314	-27.75892655	99	29.92	5.37	0.33	0.297	74.9	1.74	0.9	2.93	0.286	1.441	0	4	99	29.18	99	TRUE
9296	53.17901938	-27.7735033	28.927	0.212	6.49	0.28	0.138	80.1	1.74	1.48	2.68	0.389	0.356	0	4	29.311	29.023	28.927	TRUE
2666	53.18616019	-27.80312552	99	29.123	7.88	0.2	0.363	-20.2	1.74	0.74	2.56	0.441	6.247	0	4	28.251	-99	99	TRUE
6436	53.17965168	-27.79530533	28.93	0.712	8.11	0.19	0.126	-10.8	1.74	1	3.26	0.212	0.829	0	4	28.88	-99	28.93	TRUE
6410	53.15647873	-27.75823334	99	29.417	5.23	0.1	0.02	-82.8	1.74	1.43	2.53	0.502	1.274	0	4	28.906	-99	99	TRUE
992	53.17971709	-27.81560063	99	29.258	6.49	0.04	0.199	77.9	1.74	1.48	2.69	0.391	0.522	0	4	29.017	-99	99	TRUE
4063	53.12986363	-27.79629394	99	29.164	6.7	0.03	0.188	-9.8	1.74	1.4	2.64	0.417	2.089	0	4	28.782	-99	99	TRUE
4355	53.16282102	-27.75585594	27.778	0.264	8.38	0.02	0.378	9.1	1.74	1.54	1.97	0.897	0.442	0	4	27.558	-99	27.778	TRUE
5567	53.20303549	-27.79169272	27.031	0.145	5.28	0.02	0.156	55.9	1.74	1.49	2.11	0.651	5.139	0	4	27.508	-99	27.031	TRUE
1604	53.16364532	-27.80944411	28.361	0.398	8.51	0.01	0.263	50.3	1.74	0.29	3.2	0.293	1.111	0	4	28.93	-99	28.361	TRUE
6058	53.19520236	-27.79342425	99	29.215	8.66	0.01	0.346	76.6	1.74	0.58	2.76	0.353	1.387	0	4	28.427	-99	99	TRUE
20743	53.15578199	-27.8102748	26.999	0.184	15.05	0.01	0.688	38.3	1.74	1.56	2.15	0.751	0.573	0	4	27.267	-99	26.999	TRUE
505	53.17206229	-27.82052702	99	29.043	5.59	0	0.127	-66.6	1.74	1.25	2.98	0.244	0.371	0	4	29.402	-99	99	TRUE
620	53.17376394	-27.81915354	28.868	0.68	9.32	0	0.23	66	1.74	1.35	2.61	0.332	0.016	0	4	28.835	-99	28.868	TRUE
786	53.17448691	-27.81751963	28.793	0.507	7.59	0	0.216	39	1.74	1.26	2.95	0.323	0.313	0	4	29.025	-99	28.793	TRUE
2175	53.17964028	-27.80581551	28.334	0.68	10.95	0	0.322	43.2	1.74	1.11	2.59	0.352	0.856	0	4	28.178	-99	28.334	TRUE
2338	53.15802202	-27.8048786	28.032	0.112	16.98	0	0.488	4.6	1.74	1.13	2.66	0.401	0.568	0	4	28.478	28.156	28.032	TRUE
3693	53.14625458	-27.79791906	28.44	0.172	7.5	0	0.073	85.6	1.74	1.43	2.2	0.632	1.589	0	4	28.945	28.416	28.44	TRUE
3709	53.16253141	-27.79790046	29.141	0.339	9.73	0	0.411	-25.3	1.74	0.35	3.86	0.153	1.698	0	4	29.292	28.693	29.141	TRUE
4104	53.13642716	-27.79598065	28.789	0.567	12.8	0	0.431	-55.7	1.74	1.6	3.02	0.395	1.661	0	4	28.107	-99	28.789	TRUE
5532	53.12510197	-27.79160384	27.934	0.315	9.04	0	0.304	-17.3	1.74	1.42	2.37	0.457	1.171	0	4	28.454	-99	27.934	TRUE
5994	53.1564901	-27.79356613	29.215	0.198	13.33	0	0.284	-41.5	1.74	0.49	2.44	0.388	1.307	0	4	30.054	29.212	29.215	TRUE
6130	53.12793937	-27.79406303	27.556	0.256	12.1	0	0.412	-22.6	1.74	1.56	2.19	0.741	1.088	0	4	27.727	-99	27.556	TRUE
6268	53.16504521	-27.79464099	28.77	0.124	13.96	0	0.178	-49.5	1.74	1.53	2.47	0.747	1.272	0	4	29.057	28.741	28.77	TRUE
6485	53.15466929	-27.79548426	30.289	0.268	8.75	0	0.098	-62.4	1.74	1.36	2.58	0.439	0.67	0	4	30.78	30.154	30.289	TRUE
6674	53.16672483	-27.75884078	28.096	0.343	14.85	0	0.267	58.7	1.74	1.52	2.1	0.764	1.934	0	4	27.855	-99	28.096	TRUE
7268	53.16480031	-27.78254444	29.649	0.17	8.72	0	0.22	85.8	1.74	1.43	2.28	0.615	1.399	0	4	30.328	29.869	29.649	TRUE
7309	53.16747595	-27.78236948	27.281	0.044	35.32	0	0.426	-64.7	1.74	1.51	1.87	0.917	0.6	0	4	27.563	27.346	27.281	TRUE
7989	53.16437166	-27.76480954	27.393	0.043	22.73	0	0.481	79.9	1.74	1.59	1.87	0.983	0.241	0	4	27.766	27.322	27.393	TRUE
8428	53.14506253	-27.77634575	28.662	0.123	13.15	0	0.355	71.9	1.74	1.52	2.55	0.728	1.247	0	4	28.878	28.605	28.662	TRUE
9762	53.14008281	-27.77811964	28.03	0.162	13.62	0	0.443	28	1.74	1.5	2.22	0.715	1.644	0	4	28.418	27.986	28.03	TRUE
9857	53.16822668	-27.77972032	27.709	0.101	22.37	0	0.505	55.2	1.74	1.48	2.1	0.732	1.262	0	4	28.277	27.621	27.709	TRUE
10139	53.17818875	-27.7819126	28.422	0.09	8.09	0	0.156	28.9	1.74	1.52	1.87	0.923	1.982	0	4	28.626	28.5	28.422	TRUE
6831	53.19067418	-27.78492526	26.881	0.128	4.69	0.02	0.027	-15.8	1.739	1.57	1.92	0.949	0.697	0	4	27.255	-99	26.881	TRUE
